member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,addr_state,dti,earliest_cr_line,inq_last_6mths,open_acc,revol_util,total_acc,total_rec_prncp,issue_year,issue_month,issue_quarter,months_since_ecr,region,income_category
899103,17000,17000,16788.75343, 60 months,14.91,403.63,D,D2,6,RENT,60000.0,Source Verified,2011-03-01,Charged Off,debt_consolidation,NC,8.58,2001-11-01,0,12,5.1,14,4083.89,2011,3,1,112,SouthEast,Medium
899051,16000,16000,15206.1212, 60 months,15.65,386.12,D,D4,9,MORTGAGE,71000.0,Not Verified,2011-03-01,Charged Off,credit_card,FL,20.54,1993-07-01,0,17,31.1,36,6972.16,2011,3,1,212,SouthEast,Medium
899013,5000,5000,5000.0, 36 months,16.02,175.84,D,D5,2,RENT,40800.0,Source Verified,2011-03-01,Charged Off,other,WI,0.74,2007-07-01,0,2,13.4,5,1920.26,2011,3,1,44,MidWest,Low
898540,6000,6000,6000.0, 60 months,10.37,128.58,B,B3,5,MORTGAGE,120000.0,Source Verified,2011-03-01,Charged Off,car,LA,5.23,1993-08-01,2,6,6.4,12,4755.32,2011,3,1,211,SouthWest,High
898629,7000,7000,7000.0, 60 months,20.11,185.89,G,G1,1,RENT,30720.0,Source Verified,2011-03-01,Charged Off,wedding,FL,12.7,2007-11-01,0,5,97.1,5,0.0,2011,3,1,40,SouthEast,Low
897421,24000,24000,24000.0, 60 months,16.02,583.89,D,D5,7,MORTGAGE,85944.0,Verified,2011-03-01,Charged Off,debt_consolidation,RI,11.91,1997-04-01,0,11,75.6,37,12467.2,2011,3,1,167,NorthEast,Medium
898128,8000,8000,7975.0, 60 months,17.51,201.03,E,E4,3,RENT,40000.0,Source Verified,2011-03-01,Charged Off,debt_consolidation,NJ,14.07,2006-10-01,2,5,89.2,11,1395.15,2011,3,1,53,NorthEast,Low
898114,8000,8000,8000.0, 60 months,15.65,193.06,D,D4,10,MORTGAGE,33996.0,Source Verified,2011-03-01,Charged Off,other,CA,7.48,2003-04-01,3,6,87.6,10,2234.85,2011,3,1,95,West,Low
898081,2100,2100,2100.0, 36 months,9.63,67.4,B,B1,7,MORTGAGE,80000.0,Not Verified,2011-03-01,Charged Off,home_improvement,TX,20.82,1998-10-01,3,7,59.9,39,914.3,2011,3,1,149,SouthWest,Medium
897990,3600,3600,3600.0, 36 months,10.0,116.17,B,B2,4,RENT,33000.0,Source Verified,2011-03-01,Charged Off,debt_consolidation,NY,3.89,2005-10-01,0,4,42.2,5,2697.41,2011,3,1,65,NorthEast,Low
855354,6800,6800,4442.05, 60 months,16.77,168.16,E,E2,3,MORTGAGE,54000.0,Not Verified,2011-03-01,Charged Off,medical,MN,17.11,1998-03-01,2,19,90.3,35,452.34,2011,3,1,156,MidWest,Medium
897885,10000,10000,10000.0, 60 months,16.77,247.3,E,E2,5,MORTGAGE,60000.0,Source Verified,2011-03-01,Charged Off,small_business,WV,5.6,1986-10-01,1,11,5.9,28,4121.98,2011,3,1,293,SouthEast,Medium
897165,8000,8000,7880.59, 36 months,7.66,249.44,A,A5,4,RENT,37000.0,Not Verified,2011-03-01,Charged Off,vacation,NY,6.55,2005-12-01,0,9,30.7,11,594.7,2011,3,1,63,NorthEast,Low
897820,3000,3000,2509.17, 36 months,13.06,101.17,C,C2,6,RENT,30857.0,Verified,2011-03-01,Charged Off,house,NV,12.06,2006-06-01,3,2,0.0,5,642.75,2011,3,1,57,West,Low
893414,7925,7925,7925.0, 60 months,14.91,188.17,D,D2,8,MORTGAGE,98000.0,Verified,2011-03-01,Charged Off,debt_consolidation,SC,20.61,1989-01-01,1,13,88.6,31,1586.98,2011,3,1,266,SouthEast,Medium
891939,5000,5000,4529.62, 36 months,10.37,162.21,B,B3,4,RENT,36000.0,Source Verified,2011-03-01,Charged Off,small_business,FL,15.23,1994-03-01,1,9,47.3,10,1236.46,2011,3,1,204,SouthEast,Low
888022,10000,10000,10000.0, 36 months,10.37,324.42,B,B3,10,RENT,54996.0,Not Verified,2011-03-01,Charged Off,other,FL,4.19,1988-03-01,1,8,29.6,18,2992.91,2011,3,1,276,SouthEast,Medium
897008,5200,5200,5200.0, 36 months,10.37,168.7,B,B3,7,RENT,60000.0,Source Verified,2011-03-01,Charged Off,small_business,MD,4.34,2000-12-01,0,7,65.3,20,1419.38,2011,3,1,123,SouthEast,Medium
896524,12375,12375,11816.26712, 36 months,10.37,401.46,B,B3,2,MORTGAGE,39552.0,Verified,2011-03-01,Charged Off,debt_consolidation,CA,24.58,1993-09-01,0,10,89.1,22,8074.44,2011,3,1,210,West,Low
896472,9900,9900,9825.0, 60 months,10.0,210.35,B,B2,6,MORTGAGE,46400.0,Verified,2011-03-01,Charged Off,debt_consolidation,VA,20.2,1996-11-01,0,16,19.7,32,7308.13,2011,3,1,172,SouthEast,Low
896396,2500,2500,2475.0, 60 months,16.02,60.83,D,D5,2,OWN,48000.0,Source Verified,2011-03-01,Charged Off,car,GA,3.42,2006-08-01,2,5,69.4,6,1205.85,2011,3,1,55,SouthEast,Low
894574,15350,15350,15350.0, 60 months,17.88,388.79,E,E5,10,MORTGAGE,146775.0,Not Verified,2011-03-01,Charged Off,debt_consolidation,MD,14.6,1993-10-01,0,14,95.2,39,2081.09,2011,3,1,209,SouthEast,High
896102,12000,12000,12000.0, 36 months,11.11,393.5,B,B5,2,RENT,55000.0,Verified,2011-03-01,Charged Off,small_business,NY,9.23,2004-04-01,0,4,24.9,8,7872.89,2011,3,1,83,NorthEast,Medium
896055,18000,18000,18000.0, 60 months,16.4,441.56,E,E1,4,MORTGAGE,66000.0,Source Verified,2011-03-01,Charged Off,debt_consolidation,MO,21.42,1997-09-01,3,9,50.3,18,2299.13,2011,3,1,162,MidWest,Medium
895870,8500,8500,8475.0, 60 months,11.11,185.28,B,B5,1,MORTGAGE,33600.0,Not Verified,2011-03-01,Charged Off,car,LA,10.96,1999-11-01,1,7,11.6,14,5258.5,2011,3,1,136,SouthWest,Low
895222,15000,15000,14900.0, 60 months,19.74,395.25,F,F5,3,MORTGAGE,70000.0,Verified,2011-03-01,Charged Off,credit_card,TX,16.8,1998-04-01,2,14,32.3,25,3665.06,2011,3,1,155,SouthWest,Medium
895240,20000,20000,19993.83093, 60 months,18.62,514.64,F,F2,3,RENT,60000.0,Source Verified,2011-03-01,Charged Off,wedding,CA,7.74,2002-12-01,0,7,0.0,11,7057.88,2011,3,1,99,West,Medium
887627,18000,18000,15118.77, 60 months,13.43,413.53,C,C3,10,MORTGAGE,40000.0,Verified,2011-03-01,Charged Off,home_improvement,NV,12.0,1995-08-01,1,7,26.0,20,860.71,2011,3,1,187,West,Low
895162,8000,8000,8000.0, 60 months,16.02,194.63,D,D5,3,OWN,44000.0,Not Verified,2011-03-01,Charged Off,debt_consolidation,WA,15.14,2000-11-01,1,6,76.0,21,2936.7,2011,3,1,124,West,Low
886842,3600,3600,3600.0, 36 months,6.92,111.03,A,A3,5,RENT,30000.0,Source Verified,2011-03-01,Charged Off,car,TX,18.92,2005-01-01,1,4,10.3,7,1805.33,2011,3,1,74,SouthWest,Low
894924,20000,20000,19975.0, 60 months,20.48,535.24,G,G2,10,MORTGAGE,63820.0,Verified,2011-03-01,Charged Off,debt_consolidation,CO,2.44,1996-12-01,3,20,25.5,34,1209.85,2011,3,1,171,West,Medium
891399,7000,7000,7000.0, 60 months,16.02,170.31,D,D5,0,RENT,28800.0,Source Verified,2011-03-01,Charged Off,major_purchase,TX,1.92,2007-11-01,1,3,8.3,3,1166.99,2011,3,1,40,SouthWest,Low
850454,15000,15000,15000.0, 60 months,16.77,370.94,E,E2,4,RENT,75600.0,Source Verified,2011-03-01,Charged Off,medical,CA,15.48,2007-02-01,0,10,52.0,14,3258.74,2011,3,1,49,West,Medium
894289,3000,3000,3000.0, 36 months,13.06,101.17,C,C2,4,RENT,18000.0,Source Verified,2011-03-01,Charged Off,renewable_energy,MA,0.0,1989-06-01,0,2,0.0,9,718.33,2011,3,1,261,NorthEast,Low
894023,22000,22000,19000.0, 60 months,14.17,513.85,C,C5,5,RENT,80000.0,Source Verified,2011-03-01,Charged Off,credit_card,NJ,9.48,2003-05-01,3,6,23.1,19,0.0,2011,3,1,94,NorthEast,Medium
893860,4000,4000,4000.0, 60 months,13.8,92.66,C,C4,3,OWN,42000.0,Not Verified,2011-03-01,Charged Off,major_purchase,FL,13.26,2000-03-01,1,5,77.4,16,1271.54,2011,3,1,132,SouthEast,Low
893929,8000,8000,8000.0, 36 months,5.79,242.62,A,A2,5,RENT,39000.0,Source Verified,2011-03-01,Charged Off,debt_consolidation,MA,18.28,1998-11-01,3,7,15.4,18,406.63,2011,3,1,148,NorthEast,Low
893942,8000,8000,8000.0, 60 months,15.65,193.06,D,D4,1,RENT,30000.0,Source Verified,2011-03-01,Charged Off,major_purchase,CA,9.28,2000-11-01,0,6,99.8,13,937.19,2011,3,1,124,West,Low
893801,3000,3000,3000.0, 60 months,13.8,69.5,C,C4,5,RENT,10720.0,Source Verified,2011-03-01,Charged Off,major_purchase,TX,9.18,2006-08-01,2,7,4.6,8,260.46,2011,3,1,55,SouthWest,Low
893328,5000,5000,5000.0, 36 months,10.0,161.34,B,B2,4,MORTGAGE,36300.0,Verified,2011-03-01,Charged Off,debt_consolidation,NC,18.28,1998-11-01,0,9,65.2,27,4823.91,2011,3,1,148,SouthEast,Low
893342,12000,12000,11975.0, 60 months,10.74,259.36,B,B4,5,MORTGAGE,32000.0,Source Verified,2011-03-01,Charged Off,debt_consolidation,FL,22.31,1995-12-01,0,5,72.2,32,773.05,2011,3,1,183,SouthEast,Low
893320,5000,5000,5000.0, 36 months,10.37,162.21,B,B3,4,RENT,46500.0,Source Verified,2011-03-01,Charged Off,vacation,TX,18.32,1993-02-01,0,6,92.2,29,604.9,2011,3,1,217,SouthWest,Low
893277,9000,9000,8998.810892, 60 months,13.43,206.77,C,C3,5,MORTGAGE,56000.0,Source Verified,2011-03-01,Charged Off,wedding,FL,16.95,1998-12-01,2,12,39.7,27,2219.4,2011,3,1,147,SouthEast,Medium
890004,9000,9000,9000.0, 60 months,13.8,208.49,C,C4,3,MORTGAGE,37236.96,Not Verified,2011-03-01,Charged Off,major_purchase,WV,12.41,1999-12-01,1,5,70.8,14,4926.83,2011,3,1,135,SouthEast,Low
892582,11000,11000,10750.0, 36 months,10.37,356.86,B,B3,3,RENT,42000.0,Source Verified,2011-03-01,Charged Off,credit_card,CA,21.11,2001-02-01,0,9,93.5,16,5070.37,2011,3,1,121,West,Low
891236,15250,15250,15200.0, 60 months,12.68,344.5,C,C1,5,RENT,38000.0,Verified,2011-03-01,Charged Off,credit_card,CA,29.08,1994-04-01,0,15,14.0,24,8207.5,2011,3,1,203,West,Low
891728,10000,10000,9975.0, 36 months,10.37,324.42,B,B3,5,RENT,60000.0,Verified,2011-03-01,Charged Off,debt_consolidation,CA,3.02,2004-07-01,0,11,27.4,15,5734.58,2011,3,1,80,West,Medium
891664,4000,4000,4000.0, 36 months,5.79,121.31,A,A2,3,RENT,45600.0,Source Verified,2011-03-01,Charged Off,major_purchase,FL,28.18,2000-01-01,0,7,17.9,22,2803.94,2011,3,1,134,SouthEast,Low
890511,3625,3625,3625.0, 36 months,11.11,118.87,B,B5,1,RENT,24000.0,Source Verified,2011-03-01,Charged Off,other,GA,22.9,2003-05-01,0,7,74.3,10,394.43,2011,3,1,94,SouthEast,Low
891142,16000,16000,15950.0, 60 months,14.91,379.89,D,D2,3,MORTGAGE,90000.0,Verified,2011-03-01,Charged Off,credit_card,NJ,12.48,1982-09-01,1,17,42.5,37,2953.95,2011,3,1,342,NorthEast,Medium
878853,6000,6000,5975.0, 60 months,19.74,158.1,F,F5,10,MORTGAGE,60000.0,Source Verified,2011-03-01,Charged Off,small_business,KS,1.74,1999-09-01,0,6,66.2,11,1135.04,2011,3,1,138,MidWest,Medium
890878,1000,1000,1000.0, 36 months,14.17,34.27,C,C5,9,RENT,50000.0,Source Verified,2011-03-01,Charged Off,moving,CA,22.7,2001-02-01,2,13,60.9,18,365.08,2011,3,1,121,West,Low
890868,10000,10000,10000.0, 36 months,13.8,340.81,C,C4,3,RENT,48000.0,Not Verified,2011-03-01,Charged Off,debt_consolidation,NY,15.2,2005-04-01,2,6,96.0,10,0.0,2011,3,1,71,NorthEast,Low
890845,26000,26000,25925.0, 60 months,18.99,674.32,F,F3,10,MORTGAGE,60000.0,Verified,2011-03-01,Charged Off,debt_consolidation,GA,10.9,2000-08-01,0,7,81.7,26,4729.52,2011,3,1,127,SouthEast,Medium
877341,4500,4500,4341.92, 36 months,10.0,145.21,B,B2,4,MORTGAGE,73000.0,Source Verified,2011-03-01,Charged Off,credit_card,CA,7.02,1994-01-01,3,8,21.0,15,434.48,2011,3,1,206,West,Medium
888906,20050,20050,17713.89, 60 months,17.51,503.81,E,E4,3,MORTGAGE,80000.0,Not Verified,2011-03-01,Charged Off,debt_consolidation,OR,24.31,2000-12-01,0,15,68.0,34,1309.91,2011,3,1,123,West,Medium
890413,9000,9000,8899.241412, 60 months,19.36,235.26,F,F4,2,RENT,35000.0,Source Verified,2011-03-01,Charged Off,debt_consolidation,FL,6.17,2004-10-01,0,5,92.3,13,759.49,2011,3,1,77,SouthEast,Low
884183,8000,8000,8000.0, 36 months,14.91,276.98,D,D2,1,MORTGAGE,54600.0,Not Verified,2011-03-01,Charged Off,major_purchase,KY,16.53,2004-08-01,0,7,25.1,29,0.0,2011,3,1,79,SouthEast,Medium
890001,7000,7000,7000.0, 36 months,5.79,212.29,A,A2,10,RENT,58000.0,Not Verified,2011-03-01,Charged Off,credit_card,CA,14.44,1988-07-01,1,6,49.0,19,896.01,2011,3,1,272,West,Medium
889993,15000,15000,15000.0, 60 months,16.02,364.94,D,D5,10,RENT,55000.0,Verified,2011-03-01,Charged Off,debt_consolidation,CA,21.56,1988-09-01,1,9,21.6,23,4825.06,2011,3,1,270,West,Medium
889650,7000,7000,6950.0, 36 months,12.68,234.79,C,C1,0,RENT,54000.0,Source Verified,2011-03-01,Charged Off,other,GA,13.58,2003-11-01,1,17,45.0,21,159.95,2011,3,1,88,SouthEast,Medium
879845,4000,4000,4000.0, 60 months,21.22,108.71,G,G4,2,RENT,24000.0,Source Verified,2011-03-01,Charged Off,small_business,AZ,2.0,2002-12-01,0,3,33.5,7,278.09,2011,3,1,99,West,Low
889439,10000,10000,10000.0, 36 months,10.74,326.16,B,B4,4,RENT,36000.0,Source Verified,2011-03-01,Charged Off,credit_card,CA,23.0,1987-04-01,0,11,43.3,40,5144.34,2011,3,1,287,West,Low
888935,8000,8000,7975.0, 60 months,13.06,182.28,C,C2,6,MORTGAGE,52800.0,Verified,2011-03-01,Charged Off,debt_consolidation,CA,19.84,2003-06-01,0,5,79.8,15,3328.39,2011,3,1,93,West,Medium
888809,8400,8400,8400.0, 60 months,15.65,202.72,D,D4,3,MORTGAGE,53844.0,Not Verified,2011-03-01,Charged Off,home_improvement,CA,3.52,2001-12-01,3,6,78.5,16,4765.58,2011,3,1,111,West,Medium
888632,17000,17000,16975.0, 60 months,17.14,423.78,E,E3,4,RENT,35000.0,Verified,2011-03-01,Charged Off,debt_consolidation,CA,22.87,1990-10-01,0,13,41.1,27,2344.89,2011,3,1,245,West,Low
888503,11550,11550,11550.0, 60 months,11.11,251.76,B,B5,2,MORTGAGE,43200.0,Source Verified,2011-03-01,Charged Off,wedding,CA,14.83,2003-01-01,0,6,79.5,12,3147.78,2011,3,1,98,West,Low
888158,25000,25000,12975.00019, 60 months,19.74,658.74,F,F5,10,MORTGAGE,78000.0,Verified,2011-03-01,Charged Off,small_business,WA,1.83,1991-02-01,1,4,93.3,11,2092.68,2011,3,1,241,West,Medium
888108,12375,12375,12350.0, 60 months,14.91,293.82,D,D2,0,RENT,35000.0,Source Verified,2011-03-01,Charged Off,debt_consolidation,MO,22.9,2003-10-01,1,12,69.9,29,1302.05,2011,3,1,89,MidWest,Low
888045,12000,12000,11925.0, 60 months,15.28,287.25,D,D3,10,MORTGAGE,108000.0,Not Verified,2011-03-01,Charged Off,home_improvement,CA,13.52,1986-03-01,1,4,85.6,30,1566.48,2011,3,1,300,West,High
884571,12000,12000,11975.0, 60 months,15.28,287.25,D,D3,6,MORTGAGE,120000.0,Source Verified,2011-03-01,Charged Off,car,CA,21.09,1996-05-01,1,22,38.6,39,9534.3,2011,3,1,178,West,High
887861,16000,16000,15975.0, 60 months,19.74,421.6,F,F5,6,RENT,60000.0,Verified,2011-03-01,Charged Off,debt_consolidation,MN,21.02,2000-08-01,0,8,74.6,12,1919.56,2011,3,1,127,MidWest,Medium
887823,2100,2100,2100.0, 60 months,15.65,50.68,D,D4,0,RENT,12000.0,Source Verified,2011-03-01,Charged Off,other,MI,18.9,2006-10-01,2,3,71.5,5,381.87,2011,3,1,53,MidWest,Low
887381,5000,5000,5000.0, 60 months,16.4,122.66,E,E1,1,OWN,24000.0,Source Verified,2011-03-01,Charged Off,credit_card,TX,9.8,2005-08-01,2,12,29.3,14,3062.76,2011,3,1,67,SouthWest,Low
887323,16000,16000,15975.0, 60 months,16.02,389.26,D,D5,5,MORTGAGE,43000.0,Source Verified,2011-03-01,Charged Off,debt_consolidation,CA,7.48,2003-09-01,0,8,42.7,14,713.96,2011,3,1,90,West,Low
887505,8000,8000,8000.0, 36 months,12.68,268.33,C,C1,7,MORTGAGE,99220.0,Source Verified,2011-03-01,Charged Off,debt_consolidation,OH,3.2,1993-07-01,0,11,84.0,16,2745.96,2011,3,1,212,MidWest,Medium
887484,1500,1500,1500.0, 36 months,7.29,46.52,A,A4,5,RENT,30000.0,Not Verified,2011-03-01,Charged Off,debt_consolidation,FL,1.76,2004-09-01,0,4,25.0,12,265.3,2011,3,1,78,SouthEast,Low
887329,10000,10000,10000.0, 36 months,11.11,327.91,B,B5,10,OWN,78996.0,Source Verified,2011-03-01,Charged Off,other,WV,22.8,1994-08-01,0,6,95.2,16,2440.08,2011,3,1,199,SouthEast,Medium
887301,22250,22250,17074.12608, 60 months,20.48,595.45,G,G2,10,OWN,50000.0,Verified,2011-03-01,Charged Off,small_business,AZ,20.66,1988-12-01,0,13,59.3,33,1344.38,2011,3,1,267,West,Low
886871,20000,20000,19950.0, 60 months,20.85,539.39,G,G3,4,RENT,85000.0,Verified,2011-03-01,Charged Off,debt_consolidation,IL,20.89,1998-03-01,0,11,97.1,19,2063.5,2011,3,1,156,MidWest,Medium
886470,12000,12000,11900.0, 36 months,7.29,372.12,A,A4,6,MORTGAGE,55635.0,Verified,2011-03-01,Charged Off,credit_card,WV,13.5,2001-01-01,0,10,48.6,21,1816.44,2011,3,1,122,SouthEast,Medium
853976,19200,19200,16428.53583, 60 months,15.28,459.6,D,D3,10,RENT,82992.0,Verified,2011-03-01,Charged Off,car,WA,18.0,1999-07-01,0,6,90.0,28,14492.45,2011,3,1,140,West,Medium
886356,15450,15450,15389.63082, 60 months,19.74,407.1,F,F5,10,MORTGAGE,58320.0,Not Verified,2011-03-01,Charged Off,credit_card,CA,20.88,1993-09-01,0,10,98.7,24,4431.37,2011,3,1,210,West,Medium
886251,25000,21925,20810.08151, 60 months,18.25,559.74,F,F1,7,MORTGAGE,78000.0,Verified,2011-03-01,Charged Off,renewable_energy,VA,18.52,1993-12-01,0,11,61.5,46,4923.23,2011,3,1,207,SouthEast,Medium
886162,6000,6000,6000.0, 60 months,17.51,150.77,E,E4,5,RENT,58000.0,Verified,2011-03-01,Charged Off,car,NY,21.41,1997-04-01,1,15,57.0,47,3799.76,2011,3,1,167,NorthEast,Medium
886076,15000,15000,15000.0, 60 months,14.17,350.35,C,C5,7,OWN,62000.0,Not Verified,2011-03-01,Charged Off,debt_consolidation,CA,1.55,2000-07-01,1,4,20.6,17,3434.85,2011,3,1,128,West,Medium
885689,7000,7000,7000.0, 60 months,16.4,171.72,E,E1,6,RENT,34000.0,Not Verified,2011-03-01,Charged Off,debt_consolidation,MA,24.88,1997-01-01,2,6,95.0,13,2771.33,2011,3,1,170,NorthEast,Low
884988,14000,14000,13975.0, 60 months,18.62,360.25,F,F2,6,RENT,39168.0,Verified,2011-03-01,Charged Off,small_business,UT,18.41,2006-01-01,0,5,42.6,20,583.68,2011,3,1,62,West,Low
884874,25000,25000,23491.25767, 60 months,17.88,633.21,E,E5,3,RENT,52999.96,Verified,2011-03-01,Charged Off,debt_consolidation,NJ,15.49,1997-11-01,1,10,57.0,24,8188.63,2011,3,1,160,NorthEast,Medium
884758,3825,3825,3800.0, 36 months,10.0,123.43,B,B2,1,RENT,40000.0,Source Verified,2011-03-01,Charged Off,small_business,FL,12.39,1997-11-01,1,6,50.0,9,2866.91,2011,3,1,160,SouthEast,Low
884117,4000,4000,4000.0, 60 months,16.77,98.92,E,E2,5,MORTGAGE,46000.0,Verified,2011-03-01,Charged Off,debt_consolidation,MA,16.38,2000-09-01,3,11,68.6,13,1453.49,2011,3,1,126,NorthEast,Low
883534,27300,27300,16325.0, 60 months,17.88,691.46,E,E5,10,MORTGAGE,51000.0,Verified,2011-03-01,Charged Off,debt_consolidation,FL,18.05,2002-09-01,1,8,79.6,14,284.34,2011,3,1,102,SouthEast,Medium
883438,10000,10000,9900.0, 36 months,7.29,310.1,A,A4,6,RENT,29000.0,Verified,2011-03-01,Charged Off,small_business,CA,2.69,2004-08-01,0,4,37.2,6,6693.37,2011,3,1,79,West,Low
883349,16000,16000,16000.0, 36 months,15.28,556.85,D,D3,3,MORTGAGE,78500.0,Source Verified,2011-03-01,Charged Off,debt_consolidation,UT,12.99,1999-07-01,0,14,85.7,26,9366.6,2011,3,1,140,West,Medium
883169,4000,4000,3975.0, 60 months,17.88,101.32,E,E5,3,OWN,30000.0,Verified,2011-03-01,Charged Off,home_improvement,NV,2.48,2008-01-01,0,5,19.8,9,492.73,2011,3,1,38,West,Low
883098,10000,10000,10000.0, 60 months,15.28,239.38,D,D3,6,RENT,34000.0,Not Verified,2011-03-01,Charged Off,debt_consolidation,CA,23.44,2005-01-01,0,5,90.7,8,3207.34,2011,3,1,74,West,Low
881930,12700,12700,12650.0, 60 months,10.37,272.16,B,B3,9,MORTGAGE,38000.0,Not Verified,2011-03-01,Charged Off,debt_consolidation,FL,17.65,1992-12-01,0,6,84.2,22,3702.45,2011,3,1,219,SouthEast,Low
864068,3000,3000,3000.0, 60 months,14.17,70.07,C,C5,5,OWN,50000.0,Not Verified,2011-03-01,Charged Off,small_business,IL,15.79,1996-01-01,3,8,78.9,22,34.5,2011,3,1,182,MidWest,Low
879846,4800,4800,4795.730944, 36 months,10.37,155.72,B,B3,10,MORTGAGE,55980.0,Source Verified,2011-03-01,Charged Off,wedding,MO,10.2,1999-10-01,0,7,88.3,30,3055.65,2011,3,1,137,MidWest,Medium
880726,12000,12000,12000.0, 36 months,12.68,402.49,C,C1,5,RENT,75000.0,Verified,2011-03-01,Charged Off,debt_consolidation,TX,22.58,1996-05-01,2,11,63.0,17,5744.46,2011,3,1,178,SouthWest,Medium
880578,15000,15000,15000.0, 36 months,16.4,530.33,E,E1,6,MORTGAGE,98000.0,Source Verified,2011-03-01,Charged Off,debt_consolidation,AZ,11.41,1997-09-01,0,10,81.7,14,2015.33,2011,3,1,162,West,Medium
880531,10000,10000,10000.0, 36 months,10.37,324.42,B,B3,0,MORTGAGE,75000.0,Source Verified,2011-03-01,Charged Off,debt_consolidation,TX,18.35,1977-12-01,0,9,87.7,34,2215.19,2011,3,1,399,SouthWest,Medium
880358,12000,12000,11995.74095, 36 months,10.0,387.21,B,B2,10,RENT,47000.0,Verified,2011-03-01,Charged Off,debt_consolidation,NY,21.57,1984-09-01,0,11,90.5,21,3912.25,2011,3,1,318,NorthEast,Low
878980,19000,19000,18527.52682, 60 months,17.14,473.64,E,E3,0,RENT,54996.0,Verified,2011-03-01,Charged Off,debt_consolidation,NY,23.26,1999-10-01,0,6,81.7,9,5725.89,2011,3,1,137,NorthEast,Medium
879325,1400,1400,1400.0, 36 months,10.0,45.18,B,B2,10,RENT,48000.0,Verified,2011-03-01,Charged Off,debt_consolidation,NY,10.68,1998-09-01,1,5,89.3,17,239.58,2011,3,1,150,NorthEast,Low
879025,18000,18000,18000.0, 60 months,13.43,413.53,C,C3,10,MORTGAGE,50087.4,Verified,2011-03-01,Charged Off,small_business,MO,13.3,1995-11-01,1,13,48.3,33,4181.35,2011,3,1,184,MidWest,Medium
851944,5800,5800,5800.0, 36 months,5.79,175.9,A,A2,10,RENT,32400.0,Not Verified,2011-03-01,Charged Off,small_business,MA,21.7,1989-12-01,3,11,21.7,15,1505.84,2011,3,1,255,NorthEast,Low
877936,22800,22800,22065.95484, 60 months,15.28,545.77,D,D3,0,RENT,67500.0,Verified,2011-03-01,Charged Off,debt_consolidation,OH,15.52,1991-10-01,2,14,51.3,48,7069.24,2011,3,1,233,MidWest,Medium
877817,3200,3200,3200.0, 60 months,9.63,67.41,B,B1,8,MORTGAGE,70000.0,Source Verified,2011-03-01,Charged Off,debt_consolidation,MD,19.7,1997-12-01,0,10,35.0,35,1611.05,2011,3,1,159,SouthEast,Medium
877571,12000,12000,12000.0, 36 months,11.11,393.5,B,B5,5,MORTGAGE,85248.0,Verified,2011-03-01,Charged Off,wedding,TX,11.68,1998-11-01,1,12,55.9,19,1431.37,2011,3,1,148,SouthWest,Medium
877555,12700,12700,12676.7042, 60 months,10.74,274.49,B,B4,2,MORTGAGE,52000.0,Verified,2011-03-01,Charged Off,small_business,FL,1.87,1993-08-01,1,10,4.5,25,5088.7,2011,3,1,211,SouthEast,Medium
877368,8000,8000,8000.0, 60 months,10.37,171.44,B,B3,5,RENT,46000.0,Source Verified,2011-03-01,Charged Off,debt_consolidation,MD,9.39,1995-04-01,0,8,49.3,20,1058.01,2011,3,1,191,SouthEast,Low
868097,21250,15800,15698.68716, 60 months,18.25,403.37,F,F1,5,MORTGAGE,41136.0,Verified,2011-03-01,Charged Off,debt_consolidation,VA,17.88,1996-06-01,1,5,0.0,17,12727.5,2011,3,1,177,SouthEast,Low
875698,25975,25975,25854.18337, 60 months,15.28,621.77,D,D3,0,MORTGAGE,40000.0,Verified,2011-03-01,Charged Off,debt_consolidation,TX,20.76,1993-10-01,1,6,75.9,19,21757.87,2011,3,1,209,SouthWest,Low
876806,7500,7500,7500.0, 60 months,16.4,183.99,E,E1,3,RENT,35000.0,Source Verified,2011-03-01,Charged Off,debt_consolidation,MA,14.23,2006-10-01,0,5,87.8,10,2479.28,2011,3,1,53,NorthEast,Low
876293,5000,5000,5000.0, 36 months,6.92,154.21,A,A3,4,RENT,35004.0,Not Verified,2011-03-01,Charged Off,other,CA,21.08,2000-10-01,0,20,55.8,45,4537.47,2011,3,1,125,West,Low
876136,15875,15875,15875.0, 60 months,14.91,376.92,D,D2,0,RENT,42000.0,Verified,2011-03-01,Charged Off,debt_consolidation,MN,29.0,2000-09-01,0,9,86.2,17,360.33,2011,3,1,126,MidWest,Low
875225,2500,2500,2500.0, 36 months,7.29,77.53,A,A4,9,OWN,30000.0,Source Verified,2011-03-01,Charged Off,other,CA,15.4,2000-08-01,2,5,44.6,10,2326.96,2011,3,1,127,West,Low
875127,15000,15000,15000.0, 36 months,15.28,522.04,D,D3,6,RENT,36000.0,Not Verified,2011-02-01,Charged Off,small_business,MA,11.2,2007-01-01,0,7,49.3,12,12485.94,2011,2,1,49,NorthEast,Low
875081,16000,16000,15975.0, 60 months,13.43,367.59,C,C3,0,MORTGAGE,60000.0,Source Verified,2011-03-01,Charged Off,major_purchase,CA,6.8,2005-07-01,2,10,8.6,15,4319.27,2011,3,1,68,West,Medium
